date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:06:12	22/22	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:13%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FCategory%3AFree_computer_libraries	/root/Desktop/duckduckgo/duckduckgo.com/f0229.js	(from https://duckduckgo.com/d.js?q=Free%20computer%20libraries&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=35962920432910859838957489546686378147&sp=0)
05:06:13	12384/12384	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:13%20GMT	https://duckduckgo.com/moment.js	/root/Desktop/duckduckgo/duckduckgo.com/moment.html	(from https://duckduckgo.com/share/spice/github/1250/github.spice.js)
05:06:13	6448/6448	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:14%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FUniform_Resource_Identifier	/root/Desktop/duckduckgo/duckduckgo.com/f12f8.js	(from https://duckduckgo.com/d.js?q=URI%20schemes&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=249227519620110247497888210170495342939&sp=0)
05:06:13	6448/6448	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:14%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FURI_scheme	/root/Desktop/duckduckgo/duckduckgo.com/f8fd7.js	(from https://duckduckgo.com/d.js?q=URI%20schemes&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=249227519620110247497888210170495342939&sp=0&yhs=1)
05:06:13	4072/4072	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:14%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FCryptographic_protocol	/root/Desktop/duckduckgo/duckduckgo.com/fb2db.js	(from https://duckduckgo.com/d.js?q=Cryptographic%20protocols&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=92755098599849216649818543436741031191&sp=0)
05:06:14	94/94	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:15%20GMT	https://duckduckgo.com/a.js?p=1&q=Cryptographic%20protocols&s=wikipedia&tl=Cryptographic%20protocol&from=nlp_fathead	/root/Desktop/duckduckgo/duckduckgo.com/a1160.js	(from https://duckduckgo.com/d.js?q=Cryptographic%20protocols&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=92755098599849216649818543436741031191&sp=0)
05:06:14	22/22	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:15%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FComputer_access_control	/root/Desktop/duckduckgo/duckduckgo.com/f70f0.js	(from https://duckduckgo.com/d.js?q=Computer%20access%20control&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=197606026530880254020504385148016271894&sp=0)
05:06:14	60/60	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:15%20GMT	https://duckduckgo.com/a.js?p=1&q=Computer%20access%20control&s=wikipedia&tl=Computer%20access%20control&from=nlp_fathead	/root/Desktop/duckduckgo/duckduckgo.com/a4c86.js	(from https://duckduckgo.com/d.js?q=Computer%20access%20control&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=197606026530880254020504385148016271894&sp=0)
05:06:15	5700/5700	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:15%20GMT	https://duckduckgo.com/yummly.com.ico	/root/Desktop/duckduckgo/duckduckgo.com/yummly.com.html	(from https://duckduckgo.com/share/spice/recipes/1250/recipes.spice.js)
05:06:15	12269/12269	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:16%20GMT	https://duckduckgo.com/a.js?p=1&q=Electronic%20Frontier%20Foundation&s=wikipedia&tl=Electronic%20Frontier%20Foundation&from=nlp_fathead	/root/Desktop/duckduckgo/duckduckgo.com/a8d2a.js	(from https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0)
05:06:16	1155/1155	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:16%20GMT	https://duckduckgo.com/local.js?q=Electronic%20Frontier%20Foundation&cb=DDG.duckbar.add_local&tg=maps_places&rt=C&id=electronic-frontier-foundation-san-francisco&rank=4&l=wt-wt	/root/Desktop/duckduckgo/duckduckgo.com/local2d95.js	(from https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0&yhs=1)
05:06:16	847/847	---M--	200	added ('OK')	image/png	etag:%2255bae5c3-34f%22	https://duckduckgo.com/js/mapbox/images/icons-000000.png	/root/Desktop/duckduckgo/duckduckgo.com/js/mapbox/images/icons-000000.png	(from https://duckduckgo.com/js/mapbox/mapbox-1.6.2.css)
05:06:16	847/847	---M--	200	added ('OK')	image/png	etag:%2255bae5c3-34f%22	https://duckduckgo.com/js/mapbox/images/icons-ffffff.png	/root/Desktop/duckduckgo/duckduckgo.com/js/mapbox/images/icons-ffffff.png	(from https://duckduckgo.com/js/mapbox/mapbox-1.6.2.css)
05:06:16	3074/3074	---M--	200	added ('OK')	image/png	etag:%2255bae5c2-c02%22	https://duckduckgo.com/assets/search_dropdown_homepage.v102.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/search_dropdown_homepage.v102.png	(from https://duckduckgo.com/search.html)
05:06:16	5378/5378	---M--	200	added ('OK')	image/png	etag:%2255bae5c2-1502%22	https://duckduckgo.com/assets/logo_icon60.v101.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/logo_icon60.v101.png	(from https://duckduckgo.com/search.html)
05:06:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:06:18%20GMT	http://duckduckgo.com/1/c/Literate_programming	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Literate_programming	(from https://duckduckgo.com/c/Literate_programming)
05:06:17	16104/16104	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:18%20GMT	https://duckduckgo.com/1/c/Literate_programming	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Literate_programming.html	(from https://duckduckgo.com/c/Literate_programming)
05:06:17	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:18%20GMT	https://duckduckgo.com/t.js?q=Literate%20programming&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=150752493291855232654959597290629107855&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/tddea.js	(from https://duckduckgo.com/c/Literate_programming)
05:06:18	60369/60369	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:19%20GMT	https://duckduckgo.com/html/?q=Literate%20programming	/root/Desktop/duckduckgo/duckduckgo.com/html/index2787.html	(from https://duckduckgo.com/c/Literate_programming)
05:06:18	17141/17141	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:19%20GMT	https://duckduckgo.com/d.js?q=Literate%20programming&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=150752493291855232654959597290629107855&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/dddea.js	(from https://duckduckgo.com/c/Literate_programming)
05:06:19	23197/23197	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:20%20GMT	https://duckduckgo.com/d.js?q=Literate%20programming&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=150752493291855232654959597290629107855&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d80e2.js	(from https://duckduckgo.com/c/Literate_programming)
05:06:19	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:06:20%20GMT	http://duckduckgo.com/c/Software_using_the_MIT_license	/root/Desktop/duckduckgo/duckduckgo.com/c/Software_using_the_MIT_license	(from https://duckduckgo.com/moment.js)
05:06:19	5852/5852	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:20%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FWorld_Wide_Web	/root/Desktop/duckduckgo/duckduckgo.com/f037b.js	(from https://duckduckgo.com/d.js?q=web&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=171614958846246413523371417255890470424&sp=0)
05:06:20	154610/154610	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:21%20GMT	https://duckduckgo.com/c/Software_using_the_MIT_license	/root/Desktop/duckduckgo/duckduckgo.com/c/Software_using_the_MIT_license.html	(from https://duckduckgo.com/moment.js)
05:06:20	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:21%20GMT	https://duckduckgo.com/t.js?q=moment.js&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=54405669651099322772885605685431732612&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t3b0a.js	(from https://duckduckgo.com/moment.js)
05:06:20	5855/5855	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:21%20GMT	https://duckduckgo.com/?q=moment.js+site:momentjs.com	/root/Desktop/duckduckgo/duckduckgo.com/indexb679.html	(from https://duckduckgo.com/moment.js)
05:06:20	57182/57182	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:21%20GMT	https://duckduckgo.com/html/?q=moment.js	/root/Desktop/duckduckgo/duckduckgo.com/html/indexa4de.html	(from https://duckduckgo.com/moment.js)
05:06:21	16724/16724	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:22%20GMT	https://duckduckgo.com/d.js?q=moment.js&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=54405669651099322772885605685431732612&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d3b0a.js	(from https://duckduckgo.com/moment.js)
05:06:21	20395/20395	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:22%20GMT	https://duckduckgo.com/d.js?q=moment.js&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=54405669651099322772885605685431732612&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d4fec.js	(from https://duckduckgo.com/moment.js)
05:06:21	606/606	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225836b0dd-25e%22	https://duckduckgo.com/share/spice/amazon/1250/amazon.spice.js	/root/Desktop/duckduckgo/duckduckgo.com/share/spice/amazon/1250/amazon.spice.js	(from https://duckduckgo.com/d.js?q=Literate%20programming&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=150752493291855232654959597290629107855&sp=0&yhs=1)
05:06:22	4101/4101	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:23%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FLiterate_programming	/root/Desktop/duckduckgo/duckduckgo.com/f7566.js	(from https://duckduckgo.com/d.js?q=Literate%20programming&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=150752493291855232654959597290629107855&sp=0&yhs=1)
05:06:22	5025/5025	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:23%20GMT	https://duckduckgo.com/a.js?p=1&q=Literate%20programming&s=wikipedia&tl=Literate%20programming&from=nlp_fathead	/root/Desktop/duckduckgo/duckduckgo.com/a6255.js	(from https://duckduckgo.com/d.js?q=Literate%20programming&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=150752493291855232654959597290629107855&sp=0&yhs=1)
05:06:22	6770/6770	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:23%20GMT	https://duckduckgo.com/m.js?q=Literate%20programming&t=C&l=wt&cb=ddg_spice_amazon&i=0937073806&p=1	/root/Desktop/duckduckgo/duckduckgo.com/m75af.js	(from https://duckduckgo.com/d.js?q=Literate%20programming&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=150752493291855232654959597290629107855&sp=0&yhs=1)
05:06:22	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:06:23%20GMT	http://duckduckgo.com/1/c/Software_using_the_MIT_license	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Software_using_the_MIT_license	(from https://duckduckgo.com/c/Software_using_the_MIT_license)
05:06:23	154610/154610	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:24%20GMT	https://duckduckgo.com/1/c/Software_using_the_MIT_license	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Software_using_the_MIT_license.html	(from https://duckduckgo.com/c/Software_using_the_MIT_license)
05:06:23	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:24%20GMT	https://duckduckgo.com/t.js?q=Software%20using%20the%20MIT%20license&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=95690801402552142556926165599166948261&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t9ea8.js	(from https://duckduckgo.com/c/Software_using_the_MIT_license)
05:06:24	21315/21315	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:25%20GMT	https://duckduckgo.com/d.js?q=Software%20using%20the%20MIT%20license&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=95690801402552142556926165599166948261&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d9ea8.js	(from https://duckduckgo.com/c/Software_using_the_MIT_license)
05:06:24	57142/57142	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:25%20GMT	https://duckduckgo.com/html/?q=Software%20using%20the%20MIT%20license	/root/Desktop/duckduckgo/duckduckgo.com/html/index33d2.html	(from https://duckduckgo.com/c/Software_using_the_MIT_license)
05:06:25	22171/22171	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:25%20GMT	https://duckduckgo.com/d.js?q=Software%20using%20the%20MIT%20license&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=95690801402552142556926165599166948261&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d979c.js	(from https://duckduckgo.com/c/Software_using_the_MIT_license)
05:06:25	22/22	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:26%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FCategory%3ASoftware_using_the_MIT_license	/root/Desktop/duckduckgo/duckduckgo.com/f06ee.js	(from https://duckduckgo.com/d.js?q=Software%20using%20the%20MIT%20license&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=95690801402552142556926165599166948261&sp=0)
05:06:25	60/60	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:26%20GMT	https://duckduckgo.com/a.js?p=1&q=Software%20using%20the%20MIT%20license&s=wikipedia&tl=CategorySoftware%20using%20the%20MIT%20license&from=nlp_fathead	/root/Desktop/duckduckgo/duckduckgo.com/aa0ff.js	(from https://duckduckgo.com/d.js?q=Software%20using%20the%20MIT%20license&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=95690801402552142556926165599166948261&sp=0)
05:06:25	4948/4948	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:26%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FMIT_License	/root/Desktop/duckduckgo/duckduckgo.com/fb9bc.js	(from https://duckduckgo.com/d.js?q=Software%20using%20the%20MIT%20license&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=95690801402552142556926165599166948261&sp=0&yhs=1)
